AUTHOR,HOMONYMOUS,OPENALEX_AUTHOR_NAME,AUTHOR_ID,WORKS_API_URL
Nathalie Giger,0,Nathalie Giger,https://openalex.org/A5021164178,https://api.openalex.org/works?filter=author.id:A5021164178
Heather D. Hill,0,Heather D. Hill,https://openalex.org/A5061472485,https://api.openalex.org/works?filter=author.id:A5061472485
Kamal Eldeirawi,0,Kamal Eldeirawi,https://openalex.org/A5004365580,https://api.openalex.org/works?filter=author.id:A5004365580
Neil Nevitte,0,Neil Nevitte,https://openalex.org/A5086891987,https://api.openalex.org/works?filter=author.id:A5086891987
Marc Hooghe,0,Marc Hooghe,https://openalex.org/A5026592049,https://api.openalex.org/works?filter=author.id:A5026592049
Shaun L. Gabbidon,0,Shaun L. Gabbidon,https://openalex.org/A5010617554,https://api.openalex.org/works?filter=author.id:A5010617554
Brad W. Smith,0,Brad W. Smith,https://openalex.org/A5018789041,https://api.openalex.org/works?filter=author.id:A5018789041
Georgia Zara,0,Georgia Zara,https://openalex.org/A5009221339,https://api.openalex.org/works?filter=author.id:A5009221339
Travis D. Masterson,0,Travis D. Masterson,https://openalex.org/A5003884383,https://api.openalex.org/works?filter=author.id:A5003884383
Grey B. Thompson,0,Grey B. Thompson,https://openalex.org/A5029438934,https://api.openalex.org/works?filter=author.id:A5029438934
Jennifer L. Kuk,0,Jennifer L. Kuk,https://openalex.org/A5041058650,https://api.openalex.org/works?filter=author.id:A5041058650
Rebecca Robbins,0,Rebecca Robbins,https://openalex.org/A5009608562,https://api.openalex.org/works?filter=author.id:A5009608562
Mark Tessler,0,Mark Tessler,https://openalex.org/A5090647510,https://api.openalex.org/works?filter=author.id:A5090647510
Stephanie W. Greenberg,0,Stephanie W. Greenberg,https://openalex.org/A5075461167,https://api.openalex.org/works?filter=author.id:A5075461167
Francisco Palermo,0,Francisco Palermo,https://openalex.org/A5072941252,https://api.openalex.org/works?filter=author.id:A5072941252
Paul T. Schollaert,0,Paul T. Schollaert,https://openalex.org/A5033231222,https://api.openalex.org/works?filter=author.id:A5033231222
Ruoxi Chen,0,Ruoxi Chen,https://openalex.org/A5079853816,https://api.openalex.org/works?filter=author.id:A5079853816
Abbey Marterella,0,Abbey Marterella,https://openalex.org/A5021925366,https://api.openalex.org/works?filter=author.id:A5021925366
Markku Koskenvuo,0,Markku Koskenvuo,https://openalex.org/A5010172807,https://api.openalex.org/works?filter=author.id:A5010172807
Teresa M. Cooney,0,Teresa M. Cooney,https://openalex.org/A5080808767,https://api.openalex.org/works?filter=author.id:A5080808767
Nicholas Lawson,0,Nicholas Lawson,https://openalex.org/A5014471136,https://api.openalex.org/works?filter=author.id:A5014471136
Filip M. Wiecko,0,Filip M. Wiecko,https://openalex.org/A5027911278,https://api.openalex.org/works?filter=author.id:A5027911278
Robert C. Whitaker,0,Robert C. Whitaker,https://openalex.org/A5038334117,https://api.openalex.org/works?filter=author.id:A5038334117
Kelsey Ragan,0,Kelsey Ragan,https://openalex.org/A5033028844,https://api.openalex.org/works?filter=author.id:A5033028844
Bijal A. Balasubramanian,0,Bijal A. Balasubramanian,https://openalex.org/A5065779876,https://api.openalex.org/works?filter=author.id:A5065779876
Felicia A. Rabito,0,Felicia A. Rabito,https://openalex.org/A5080295307,https://api.openalex.org/works?filter=author.id:A5080295307
Michael E. Sobel,0,Michael E. Sobel,https://openalex.org/A5059328219,https://api.openalex.org/works?filter=author.id:A5059328219
Tamara Rice Lave,0,Tamara Rice Lave,https://openalex.org/A5065519429,https://api.openalex.org/works?filter=author.id:A5065519429
Aletha C. Huston,0,Aletha C. Huston,https://openalex.org/A5087571852,https://api.openalex.org/works?filter=author.id:A5087571852
Yuan Zhao,0,Yuan Zhao,https://openalex.org/A5076476694,https://api.openalex.org/works?filter=author.id:A5076476694
Kathleen S. Beebe,0,Kathleen S. Beebe,https://openalex.org/A5018027220,https://api.openalex.org/works?filter=author.id:A5018027220
Kathryn A. Henderson,0,Kathryn A. Henderson,https://openalex.org/A5071127249,https://api.openalex.org/works?filter=author.id:A5071127249
Frank J. Chaloupka,0,Frank J. Chaloupka,https://openalex.org/A5075193106,https://api.openalex.org/works?filter=author.id:A5075193106
Mary Ellen Marsden,0,Mary Ellen Marsden,https://openalex.org/A5011629570,https://api.openalex.org/works?filter=author.id:A5011629570
Laura Salisbury,0,Laura Salisbury,https://openalex.org/A5061724511,https://api.openalex.org/works?filter=author.id:A5061724511
Xiaowei Luo,0,Xiaowei Luo,https://openalex.org/A5088061283,https://api.openalex.org/works?filter=author.id:A5088061283
Bianca D. M. Wilson,0,Bianca D. M. Wilson,https://openalex.org/A5014988314,https://api.openalex.org/works?filter=author.id:A5014988314
Alexandra Kissling,0,Alexandra Kissling,https://openalex.org/A5034589404,https://api.openalex.org/works?filter=author.id:A5034589404
Eugene Maguin,0,Eugene Maguin,https://openalex.org/A5090764899,https://api.openalex.org/works?filter=author.id:A5090764899
Sharon Green-Hennessy,0,Sharon Green-Hennessy,https://openalex.org/A5075952274,https://api.openalex.org/works?filter=author.id:A5075952274
Jared P. Reis,0,Jared P. Reis,https://openalex.org/A5068369920,https://api.openalex.org/works?filter=author.id:A5068369920
Richard Rowe,0,Richard Rowe,https://openalex.org/A5017032356,https://api.openalex.org/works?filter=author.id:A5017032356
Mary Jo Coiro,0,Mary Jo Coiro,https://openalex.org/A5028153743,https://api.openalex.org/works?filter=author.id:A5028153743
Douglas Wissoker,0,Douglas Wissoker,https://openalex.org/A5055355673,https://api.openalex.org/works?filter=author.id:A5055355673
Jeanne S. Hurlbert,0,Jeanne S. Hurlbert,https://openalex.org/A5039614854,https://api.openalex.org/works?filter=author.id:A5039614854
David G. Weissman,0,David G. Weissman,https://openalex.org/A5018669513,https://api.openalex.org/works?filter=author.id:A5018669513
Sang Kyoung Kahng,0,Sang Kyoung Kahng,https://openalex.org/A5017604103,https://api.openalex.org/works?filter=author.id:A5017604103
Michael J. Hilmer,0,Michael J. Hilmer,https://openalex.org/A5056256626,https://api.openalex.org/works?filter=author.id:A5056256626
John Angle,0,John Angle,https://openalex.org/A5010534427,https://api.openalex.org/works?filter=author.id:A5010534427
Nicholas Kavish,0,Nicholas Kavish,https://openalex.org/A5069915600,https://api.openalex.org/works?filter=author.id:A5069915600
Benjamin W. Fisher,0,Benjamin W. Fisher,https://openalex.org/A5056547501,https://api.openalex.org/works?filter=author.id:A5056547501
Knud Knudsen,0,Knud Knudsen,https://openalex.org/A5024942740,https://api.openalex.org/works?filter=author.id:A5024942740
William W. Eaton,0,William W. Eaton,https://openalex.org/A5040772887,https://api.openalex.org/works?filter=author.id:A5040772887
Barbara Luntz Weiler,0,Barbara Luntz Weiler,https://openalex.org/A5030947363,https://api.openalex.org/works?filter=author.id:A5030947363
Frank M. Howell,0,Frank M. Howell,https://openalex.org/A5072650963,https://api.openalex.org/works?filter=author.id:A5072650963
Carolyn A. Smith,0,Carolyn A. Smith,https://openalex.org/A5047228234,https://api.openalex.org/works?filter=author.id:A5047228234
Elena Quintana,0,Elena Quintana,https://openalex.org/A5053141852,https://api.openalex.org/works?filter=author.id:A5053141852
Michael Ingenhaag,0,Michael Ingenhaag,https://openalex.org/A5089287155,https://api.openalex.org/works?filter=author.id:A5089287155
Claudia Rafful,0,Claudia Rafful,https://openalex.org/A5016477505,https://api.openalex.org/works?filter=author.id:A5016477505
Tod G. Hamilton,0,Tod G. Hamilton,https://openalex.org/A5062354929,https://api.openalex.org/works?filter=author.id:A5062354929
Nolan Zane,0,Nolan Zane,https://openalex.org/A5085197787,https://api.openalex.org/works?filter=author.id:A5085197787
Howard N. Snyder,0,Howard N. Snyder,https://openalex.org/A5033779525,https://api.openalex.org/works?filter=author.id:A5033779525
Michael L. Dennis,0,Michael L. Dennis,https://openalex.org/A5069700514,https://api.openalex.org/works?filter=author.id:A5069700514
R. Kahn,0,Robert L. Kahn,https://openalex.org/A5086161192,https://api.openalex.org/works?filter=author.id:A5086161192
Scott J. South,0,Scott J. South,https://openalex.org/A5033775890,https://api.openalex.org/works?filter=author.id:A5033775890
Min-Woong Sohn,0,Min-Woong Sohn,https://openalex.org/A5074909631,https://api.openalex.org/works?filter=author.id:A5074909631
Jane Junn,0,Jane Junn,https://openalex.org/A5062941448,https://api.openalex.org/works?filter=author.id:A5062941448
Chiara Capoferro,0,Chiara Capoferro,https://openalex.org/A5079576693,https://api.openalex.org/works?filter=author.id:A5079576693
Deanna L. Sharpe,0,Deanna L. Sharpe,https://openalex.org/A5069057217,https://api.openalex.org/works?filter=author.id:A5069057217
Kimiya Nourian,0,Kimiya Nourian,https://openalex.org/A5091278570,https://api.openalex.org/works?filter=author.id:A5091278570
Jack Dennis,0,Jack Dennis,https://openalex.org/A5044976872,https://api.openalex.org/works?filter=author.id:A5044976872
Margaret C. Wang,0,Margaret C. Wang,https://openalex.org/A5084628502,https://api.openalex.org/works?filter=author.id:A5084628502
Arthur J. Lurigio,0,Arthur J. Lurigio,https://openalex.org/A5032513704,https://api.openalex.org/works?filter=author.id:A5032513704
Vance McLaughlin,0,Vance McLaughlin,https://openalex.org/A5016720542,https://api.openalex.org/works?filter=author.id:A5016720542
Ann W. Nguyen,0,Ann W. Nguyen,https://openalex.org/A5005832399,https://api.openalex.org/works?filter=author.id:A5005832399
Carol W. Lewis,0,Carol W. Lewis,https://openalex.org/A5088428912,https://api.openalex.org/works?filter=author.id:A5088428912
Elin J. Waring,0,Elin Waring,https://openalex.org/A5059011104,https://api.openalex.org/works?filter=author.id:A5059011104
Richard B. Baker,0,Richard B. Baker,https://openalex.org/A5041621564,https://api.openalex.org/works?filter=author.id:A5041621564
Zhen Zhang,0,Zhen Zhang,https://openalex.org/A5088908675,https://api.openalex.org/works?filter=author.id:A5088908675
Jan Tin,0,Jan Tin,https://openalex.org/A5027646564,https://api.openalex.org/works?filter=author.id:A5027646564
Robert Lytle,0,Robert Lytle,https://openalex.org/A5019019777,https://api.openalex.org/works?filter=author.id:A5019019777
Kathleen McCartney,0,Kathleen McCartney,https://openalex.org/A5036234690,https://api.openalex.org/works?filter=author.id:A5036234690
Jeremiah W. Jaggers,0,Jeremiah W. Jaggers,https://openalex.org/A5007310441,https://api.openalex.org/works?filter=author.id:A5007310441
Michelle Manasse,0,Michelle Manasse,https://openalex.org/A5080576460,https://api.openalex.org/works?filter=author.id:A5080576460
Clarence E. Grim,0,Clarence E. Grim,https://openalex.org/A5083054323,https://api.openalex.org/works?filter=author.id:A5083054323
Dale D. Chitwood,0,Dale D. Chitwood,https://openalex.org/A5006923907,https://api.openalex.org/works?filter=author.id:A5006923907
Michael Rocque,0,Michael Rocque,https://openalex.org/A5080428976,https://api.openalex.org/works?filter=author.id:A5080428976
William Wilbanks,0,William Wilbanks,https://openalex.org/A5000505597,https://api.openalex.org/works?filter=author.id:A5000505597
Elsa S. Lee,0,Elsa S. Lee,https://openalex.org/A5038923831,https://api.openalex.org/works?filter=author.id:A5038923831
Sehun Oh,0,Sehun Oh,https://openalex.org/A5004912990,https://api.openalex.org/works?filter=author.id:A5004912990
Michael D. Nino,0,Michael D. Niño,https://openalex.org/A5014104244,https://api.openalex.org/works?filter=author.id:A5014104244
Margaret Roper,0,Margaret Roper,https://openalex.org/A5041247407,https://api.openalex.org/works?filter=author.id:A5041247407
David P. Trofa,0,David P. Trofa,https://openalex.org/A5056405420,https://api.openalex.org/works?filter=author.id:A5056405420
Asif Islam,0,Asif Islam,https://openalex.org/A5085987139,https://api.openalex.org/works?filter=author.id:A5085987139
Mirjam Stieger,0,Mirjam Stieger,https://openalex.org/A5048615562,https://api.openalex.org/works?filter=author.id:A5048615562
Magdalena Harrington,0,Magdalena Harrington,https://openalex.org/A5077959285,https://api.openalex.org/works?filter=author.id:A5077959285
Bin Huang,0,Bin Huang,https://openalex.org/A5061534057,https://api.openalex.org/works?filter=author.id:A5061534057
Celia J. Fulco,0,Celia J. Fulco,https://openalex.org/A5059022702,https://api.openalex.org/works?filter=author.id:A5059022702
Kyungsook Gartrell,0,Kyungsook Gartrell,https://openalex.org/A5057998357,https://api.openalex.org/works?filter=author.id:A5057998357
Mary Vriniotis,0,Mary Vriniotis,https://openalex.org/A5014852265,https://api.openalex.org/works?filter=author.id:A5014852265
Elizabeth Fournier,0,Elizabeth Fournier,https://openalex.org/A5090453017,https://api.openalex.org/works?filter=author.id:A5090453017
H. Shellae Versey,0,H. Shellae Versey,https://openalex.org/A5035324803,https://api.openalex.org/works?filter=author.id:A5035324803
Melanie Guldi,0,Melanie Guldi,https://openalex.org/A5014530477,https://api.openalex.org/works?filter=author.id:A5014530477
Thomas J. Bernard,0,Thomas J. Bernard,https://openalex.org/A5020092065,https://api.openalex.org/works?filter=author.id:A5020092065
Garfield O. Blake,0,Garfield O. Blake,https://openalex.org/A5077748735,https://api.openalex.org/works?filter=author.id:A5077748735
Patrick R. Gartin,0,Patrick R. Gartin,https://openalex.org/A5055005980,https://api.openalex.org/works?filter=author.id:A5055005980
Sheila Smith,0,Sheila Smith,https://openalex.org/A5000596914,https://api.openalex.org/works?filter=author.id:A5000596914
Matthew C. Lohman,0,Matthew C. Lohman,https://openalex.org/A5081845359,https://api.openalex.org/works?filter=author.id:A5081845359
Ahmed A. Arif,0,Ahmed A. Arif,https://openalex.org/A5084735132,https://api.openalex.org/works?filter=author.id:A5084735132
Hyejoon Park,0,Hyejoon Park,https://openalex.org/A5021777923;https://openalex.org/A5073753147,https://api.openalex.org/works?filter=author.id:A5021777923;https://api.openalex.org/works?filter=author.id:A5073753147
Alyssa W. Goldman,0,Alyssa W. Goldman,https://openalex.org/A5028407447,https://api.openalex.org/works?filter=author.id:A5028407447
Garland F. White,0,Garland F. White,https://openalex.org/A5020497821,https://api.openalex.org/works?filter=author.id:A5020497821
William J. Chambliss,0,William J. Chambliss,https://openalex.org/A5042538237,https://api.openalex.org/works?filter=author.id:A5042538237
Lee A. Lillard,0,Lee A. Lillard,https://openalex.org/A5084453792,https://api.openalex.org/works?filter=author.id:A5084453792
D.H. Jones,0,Diane H. Jones,https://openalex.org/A5038930989,https://api.openalex.org/works?filter=author.id:A5038930989
Christal L. Badour,0,Christal L. Badour,https://openalex.org/A5068529131,https://api.openalex.org/works?filter=author.id:A5068529131
Howard Spivak,0,Howard Spivak,https://openalex.org/A5083568149,https://api.openalex.org/works?filter=author.id:A5083568149
Priscilla Goble,0,Priscilla Goble,https://openalex.org/A5087559341,https://api.openalex.org/works?filter=author.id:A5087559341
Christine Curtis,0,Christine Curtis,https://openalex.org/A5010952118,https://api.openalex.org/works?filter=author.id:A5010952118
Michael J. Hilmer,0,Michael J. Hilmer,https://openalex.org/A5056256626,https://api.openalex.org/works?filter=author.id:A5056256626
Jan Faber,0,Jan Faber,https://openalex.org/A5006814288,https://api.openalex.org/works?filter=author.id:A5006814288
Patricia Y. Warren,0,Patricia Y. Warren,https://openalex.org/A5031421551,https://api.openalex.org/works?filter=author.id:A5031421551
Gia Elise Barboza,0,Gia Elise Barboza,https://openalex.org/A5050621963,https://api.openalex.org/works?filter=author.id:A5050621963
Makram Talih,0,Makram Talih,https://openalex.org/A5064826199,https://api.openalex.org/works?filter=author.id:A5064826199
Bijou R. Hunt,0,Bijou R. Hunt,https://openalex.org/A5029751859,https://api.openalex.org/works?filter=author.id:A5029751859
Maia C. Connors,0,Maia C. Connors,https://openalex.org/A5018363580,https://api.openalex.org/works?filter=author.id:A5018363580
